date,product,region,sales,cost
2023-07-20,Monitor,South,3767,2989.09
2023-07-20,Phone,Central,3189,2091.69
2023-07-20,Mouse,North,1465,1231.0
2023-07-20,Tablet,West,2221,1465.37
2023-07-20,Phone,North,2887,1752.97
2023-07-20,Headphones,Central,2042,1400.69
2023-07-20,Phone,Central,2401,1853.43
2023-07-20,Phone,South,2456,1341.26
2023-07-20,Monitor,Central,2579,1958.69
2023-07-20,Keyboard,West,280,227.22
2023-07-20,Phone,Central,4474,2769.29
2023-07-20,Keyboard,West,2768,2047.34
2023-07-20,Laptop,North,323,259.78
2023-07-20,Tablet,North,447,312.2
2023-07-20,Monitor,North,4791,2722.23
2023-07-20,Keyboard,South,492,405.37
2023-07-20,Monitor,Central,365,213.07
2023-07-20,Keyboard,North,4301,3625.31
2023-07-20,Keyboard,West,4068,3409.32
2023-07-20,Laptop,West,511,376.26
2023-07-20,Mouse,North,3396,2411.92
2023-07-20,Keyboard,West,4886,3983.84
2023-07-20,Tablet,West,1053,749.59
2023-07-20,Laptop,East,1116,782.24
2023-07-20,Phone,West,2198,1699.97
2023-07-20,Monitor,North,4036,3162.01
2023-07-20,Headphones,North,2372,1590.15
2023-07-20,Laptop,West,2311,1516.43
2023-07-20,Mouse,West,4395,2765.53
2023-07-20,Headphones,Central,4565,2516.73
2023-07-20,Mouse,Central,1035,750.99
2023-07-20,Mouse,West,3837,2195.3
2023-07-20,Phone,North,1932,1038.47
2023-07-20,Tablet,Central,4681,2850.11
2023-07-20,Monitor,West,4516,3037.56
2023-07-20,Tablet,North,434,331.35
2023-07-20,Mouse,West,813,561.42
2023-07-20,Mouse,Central,238,166.25
2023-07-20,Monitor,Central,815,574.18
2023-07-20,Tablet,East,323,270.61
2023-07-20,Mouse,East,1337,700.67
2023-07-20,Headphones,South,4314,2202.76
2023-07-20,Mouse,East,3119,2144.14
2023-07-20,Headphones,North,116,63.83
2023-07-20,Laptop,Central,3218,2467.96
2023-07-20,Headphones,South,3013,1526.22
2023-07-20,Tablet,South,3973,2397.71
2023-07-20,Laptop,South,2363,1560.71
2023-07-20,Headphones,West,1165,638.61
2023-07-20,Keyboard,West,4856,2436.25
2023-07-20,Laptop,North,2047,1374.3
2023-07-20,Monitor,Central,2200,1401.12
2023-07-20,Phone,East,3144,2523.65
2023-07-20,Phone,Central,1391,1042.4
2023-07-20,Phone,South,157,112.53
2023-07-20,Mouse,Central,668,407.52
2023-07-20,Laptop,North,124,101.79
2023-07-20,Tablet,South,4030,2225.24
2023-07-20,Tablet,West,1574,1253.53
2023-07-20,Keyboard,South,1484,908.76
2023-07-20,Keyboard,East,1390,1083.84
2023-07-20,Tablet,West,1637,1251.88
2023-07-20,Headphones,East,4167,2176.85
2023-07-20,Laptop,South,1818,1459.5
2023-07-20,Headphones,West,1383,977.78
2023-07-20,Headphones,Central,282,184.83
2023-07-20,Headphones,West,2239,1320.54
2023-07-20,Laptop,West,4749,3967.18
2023-07-20,Phone,North,2791,2014.29
2023-07-20,Keyboard,Central,171,98.88
2023-07-20,Keyboard,West,578,446.15
2023-07-20,Headphones,South,1710,903.48
2023-07-20,Tablet,North,3550,2217.78
2023-07-20,Tablet,North,2668,1405.5
2023-07-20,Laptop,South,2668,2139.53
2023-07-20,Phone,West,1717,1255.65
2023-07-20,Headphones,South,2553,1951.1
2023-07-20,Keyboard,East,4328,2234.12
2023-07-20,Laptop,South,1013,833.93
2023-07-20,Phone,South,4861,3666.85
2023-07-20,Laptop,South,1566,1305.08
2023-07-20,Headphones,Central,997,542.91
2023-07-20,Laptop,West,243,142.83
2023-07-20,Monitor,East,3611,3043.7
2023-07-20,Headphones,East,4393,2782.93
2023-07-21,Phone,Central,3818,2165.8
2023-07-21,Laptop,East,2641,1402.87
2023-07-21,Keyboard,Central,4035,3087.02
2023-07-21,Phone,North,4771,2622.55
2023-07-21,Monitor,Central,2047,1092.9
2023-07-21,Headphones,South,4358,3704.03
2023-07-21,Mouse,North,566,466.33
2023-07-21,Laptop,West,303,255.63
2023-07-21,Phone,East,3639,3078.06
2023-07-21,Phone,Central,3458,1757.67
2023-07-21,Monitor,South,223,123.0
2023-07-21,Monitor,South,823,445.5
2023-07-21,Mouse,Central,1790,1005.24
2023-07-21,Tablet,Central,898,737.62
2023-07-21,Laptop,East,2943,1695.33
2023-07-21,Monitor,North,3970,2971.23
2023-07-21,Headphones,East,2215,1866.86
2023-07-21,Keyboard,East,4405,2789.36
2023-07-21,Tablet,North,4054,3379.92
2023-07-21,Keyboard,West,4798,2756.44
2023-07-21,Tablet,Central,1380,1149.14
2023-07-21,Laptop,North,1507,986.25
2023-07-21,Tablet,Central,3790,3134.17
2023-07-21,Monitor,North,3986,2817.16
2023-07-21,Tablet,South,3543,1834.14
2023-07-21,Laptop,Central,3480,2286.91
2023-07-21,Mouse,South,2190,1353.58
2023-07-21,Mouse,South,2795,2010.21
2023-07-21,Laptop,South,4032,3104.26
2023-07-21,Mouse,West,2116,1662.75
2023-07-21,Monitor,Central,465,249.68
2023-07-21,Phone,East,961,491.86
2023-07-21,Monitor,Central,1529,810.24
2023-07-21,Laptop,West,4795,3904.8
2023-07-21,Headphones,North,2630,2137.16
2023-07-21,Laptop,West,1049,589.24
2023-07-21,Mouse,North,379,294.48
2023-07-21,Tablet,West,4493,3053.89
2023-07-21,Phone,West,1461,780.56
2023-07-21,Tablet,Central,1020,790.77
2023-07-21,Headphones,South,1801,1139.49
2023-07-21,Laptop,North,2202,1695.62
2023-07-21,Keyboard,West,3832,3175.52
2023-07-21,Tablet,Central,869,471.7
2023-07-21,Tablet,South,3391,2492.25
2023-07-21,Mouse,West,296,197.55
2023-07-21,Laptop,North,3627,1906.36
2023-07-21,Tablet,Central,233,188.59
2023-07-21,Phone,East,3378,2403.21
2023-07-21,Mouse,West,1206,960.87
2023-07-21,Laptop,Central,4685,2514.34
2023-07-21,Keyboard,North,576,456.15
2023-07-21,Headphones,Central,4035,3398.32
2023-07-21,Tablet,East,2922,1629.21
2023-07-21,Phone,East,1334,707.22
2023-07-21,Laptop,Central,4887,2888.52
2023-07-21,Keyboard,West,4347,2924.47
2023-07-21,Headphones,West,2221,1232.92
2023-07-21,Phone,North,4041,2069.88
2023-07-21,Mouse,South,3859,2247.31
2023-07-21,Keyboard,West,2203,1514.17
2023-07-21,Laptop,West,1521,1193.1
2023-07-21,Phone,West,4264,3196.91
2023-07-21,Tablet,West,1873,1414.72
2023-07-21,Monitor,South,582,402.18
2023-07-21,Headphones,Central,4886,3333.26
2023-07-21,Keyboard,West,3392,2094.99
2023-07-21,Tablet,North,3544,2705.79
2023-07-21,Phone,West,3713,2579.75
2023-07-21,Mouse,West,3483,2195.12
2023-07-21,Keyboard,Central,1454,908.05
2023-07-21,Keyboard,South,4063,2573.07
2023-07-21,Laptop,West,1988,1267.7
2023-07-21,Phone,East,1772,1466.3
2023-07-21,Monitor,East,1893,1458.33
2023-07-21,Phone,Central,2159,1670.17
2023-07-21,Tablet,West,2085,1435.07
2023-07-21,Phone,South,2855,2125.54
2023-07-21,Headphones,South,2627,2032.23
2023-07-21,Mouse,West,1060,882.94
2023-07-21,Mouse,North,2520,1852.68
2023-07-21,Laptop,West,2556,1833.74
2023-07-21,Tablet,Central,3888,2242.85
2023-07-21,Keyboard,East,2131,1656.12
2023-07-21,Tablet,West,1975,1163.82
2023-07-21,Phone,North,4166,2326.81
2023-07-21,Phone,West,4975,2860.92
2023-07-21,Phone,East,3582,2671.43
2023-07-21,Mouse,North,4262,2992.45
2023-07-21,Mouse,West,1098,631.79
2023-07-22,Mouse,North,2480,1485.08
2023-07-22,Headphones,Central,2316,1919.23
2023-07-22,Tablet,Central,3935,2711.75
2023-07-22,Monitor,North,2838,2108.25
2023-07-22,Headphones,South,3835,3258.23
2023-07-22,Headphones,Central,3997,3167.51
2023-07-22,Phone,South,1090,919.26
2023-07-22,Tablet,West,4039,3054.88
2023-07-22,Mouse,North,677,378.15
2023-07-22,Headphones,East,3794,2341.33
2023-07-22,Keyboard,South,2837,1643.21
2023-07-22,Phone,Central,1833,998.66
2023-07-22,Headphones,West,2055,1239.17
2023-07-22,Mouse,Central,2310,1374.24
2023-07-22,Headphones,South,2153,1812.65
2023-07-22,Monitor,East,3979,2247.24
2023-07-22,Headphones,South,2736,1999.52
2023-07-22,Phone,North,855,467.17
2023-07-22,Monitor,South,511,326.43
2023-07-22,Phone,North,2975,1601.91
2023-07-22,Tablet,West,2856,2192.75
2023-07-22,Tablet,West,196,134.35
2023-07-22,Monitor,North,2190,1296.05
2023-07-22,Headphones,Central,588,344.75
2023-07-22,Laptop,South,1729,1466.99
2023-07-22,Mouse,East,3023,1651.3
2023-07-22,Mouse,North,1100,658.39
2023-07-22,Laptop,East,2858,2093.13
2023-07-22,Mouse,North,4647,2441.49
2023-07-22,Mouse,Central,1325,816.36
2023-07-22,Headphones,South,1161,936.82
2023-07-22,Keyboard,East,2920,1815.85
2023-07-22,Mouse,Central,1032,678.32
2023-07-22,Headphones,East,3703,3102.44
2023-07-22,Mouse,Central,1500,1185.28
2023-07-22,Tablet,East,2375,1801.19
2023-07-22,Monitor,North,1040,618.02
2023-07-22,Mouse,North,1881,1490.76
2023-07-22,Keyboard,East,281,232.39
2023-07-22,Monitor,West,2901,2060.4
2023-07-22,Tablet,West,732,617.37
2023-07-22,Headphones,East,2578,2108.08
2023-07-22,Phone,East,2645,1541.55
2023-07-22,Mouse,East,2685,1524.14
2023-07-22,Laptop,South,1249,678.61
2023-07-22,Mouse,West,2071,1107.22
2023-07-22,Tablet,South,2634,1981.24
2023-07-22,Tablet,North,2516,1988.03
2023-07-22,Phone,South,4784,2510.83
2023-07-22,Keyboard,Central,3205,1729.97
2023-07-22,Laptop,East,4300,2708.39
2023-07-22,Mouse,East,2125,1503.17
2023-07-22,Headphones,North,357,197.75
2023-07-22,Keyboard,North,1205,995.71
2023-07-22,Phone,West,1771,1441.88
2023-07-22,Mouse,South,308,233.53
2023-07-22,Phone,South,685,576.69
2023-07-22,Keyboard,Central,2719,2180.88
2023-07-22,Headphones,Central,2228,1688.79
2023-07-22,Phone,Central,593,496.85
2023-07-22,Keyboard,South,4857,3675.19
2023-07-22,Headphones,South,1194,614.2
2023-07-22,Laptop,North,136,94.47
2023-07-22,Monitor,West,1619,1028.53
2023-07-22,Keyboard,West,3254,2504.54
2023-07-22,Keyboard,East,702,432.84
2023-07-22,Headphones,Central,2286,1323.71
2023-07-22,Phone,East,4874,2764.86
2023-07-22,Keyboard,West,3862,2935.21
2023-07-22,Headphones,East,482,274.55
2023-07-22,Mouse,West,4932,2607.58
2023-07-22,Laptop,East,1957,1011.2
2023-07-22,Keyboard,Central,639,322.35
2023-07-22,Mouse,East,996,779.76
2023-07-22,Phone,South,4346,2179.61
2023-07-22,Monitor,South,2361,1904.7
2023-07-22,Headphones,South,2966,1945.7
2023-07-22,Laptop,South,3690,1957.36
2023-07-22,Tablet,West,355,292.51
2023-07-22,Phone,South,850,610.87
2023-07-22,Keyboard,North,134,108.86
2023-07-22,Keyboard,North,1603,1077.39
2023-07-22,Laptop,South,959,568.49
2023-07-22,Tablet,East,4644,3839.13
2023-07-22,Mouse,West,2887,1817.24
2023-07-22,Tablet,South,1055,549.67
2023-07-22,Headphones,North,2780,1928.71
2023-07-22,Phone,West,4955,4095.72
2023-07-22,Monitor,East,3396,2304.67
2023-07-22,Keyboard,North,3576,2235.21
2023-07-22,Laptop,South,4634,3646.47
2023-07-22,Keyboard,West,3807,2407.33
2023-07-22,Mouse,East,2074,1621.01
2023-07-22,Laptop,North,761,504.13
2023-07-22,Monitor,West,4040,2903.41
2023-07-22,Monitor,South,1501,1207.6
2023-07-22,Phone,Central,1471,756.1
2023-07-22,Tablet,North,589,323.58
2023-07-22,Monitor,West,1761,1239.31
2023-07-22,Tablet,South,4541,3194.29
2023-07-22,Laptop,North,3611,2534.48
2023-07-23,Monitor,Central,1014,555.64
2023-07-23,Headphones,West,2884,1817.44
2023-07-23,Monitor,Central,2314,1443.74
2023-07-23,Tablet,East,1887,1184.02
2023-07-23,Keyboard,Central,291,212.91
2023-07-23,Keyboard,North,2540,2005.08
2023-07-23,Monitor,South,3814,2756.04
2023-07-23,Monitor,East,449,296.47
2023-07-23,Laptop,South,1301,677.46
2023-07-23,Keyboard,South,452,354.54
2023-07-23,Phone,South,1349,766.12
2023-07-23,Laptop,North,3538,2361.76
2023-07-23,Tablet,West,3919,2441.0
2023-07-23,Monitor,East,1018,782.92
2023-07-23,Monitor,Central,2033,1284.59
2023-07-23,Keyboard,North,4958,3947.25
2023-07-23,Monitor,East,4314,3341.67
2023-07-23,Phone,South,2785,1459.05
2023-07-23,Laptop,East,4820,3842.34
2023-07-23,Headphones,South,1190,687.43
2023-07-23,Keyboard,East,3246,1870.37
2023-07-23,Mouse,East,281,153.73
2023-07-23,Monitor,North,1158,749.34
2023-07-23,Phone,South,4272,3388.12
2023-07-23,Headphones,North,3855,2269.86
2023-07-23,Headphones,West,4171,3445.63
2023-07-23,Mouse,South,936,712.98
2023-07-23,Keyboard,South,1657,1153.91
2023-07-23,Mouse,West,2844,1837.82
2023-07-23,Laptop,North,3817,2219.33
2023-07-23,Laptop,West,3358,2480.07
2023-07-23,Headphones,East,1112,586.8
2023-07-23,Mouse,Central,1590,1170.79
2023-07-23,Monitor,West,4558,2335.03
2023-07-23,Phone,South,952,587.04
2023-07-23,Tablet,South,3583,2564.31
2023-07-23,Laptop,West,1613,1036.42
2023-07-23,Phone,Central,4793,3712.28
2023-07-23,Laptop,Central,373,212.83
2023-07-23,Laptop,South,1315,718.47
2023-07-23,Laptop,North,432,246.02
2023-07-23,Mouse,Central,4836,3933.89
2023-07-23,Headphones,Central,3559,2798.84
2023-07-23,Phone,South,1450,740.71
2023-07-23,Monitor,Central,1231,619.3
2023-07-23,Tablet,South,1442,1146.62
2023-07-23,Mouse,North,1774,1167.1
2023-07-23,Keyboard,West,4712,2631.0
2023-07-23,Headphones,East,300,202.71
2023-07-23,Keyboard,South,972,608.47
2023-07-23,Phone,South,1624,945.6
2023-07-23,Mouse,West,2553,1859.8
2023-07-23,Phone,North,2118,1200.05
2023-07-23,Keyboard,West,2625,1676.15
2023-07-23,Phone,West,2668,1643.4
2023-07-23,Tablet,East,3582,2217.32
2023-07-23,Phone,Central,4681,3595.91
2023-07-23,Laptop,Central,1547,1160.54
2023-07-23,Monitor,East,4897,2701.52
2023-07-23,Monitor,East,1834,1272.11
2023-07-23,Mouse,Central,1093,899.41
2023-07-23,Laptop,West,2894,1832.62
2023-07-23,Keyboard,North,1607,1293.18
2023-07-23,Laptop,West,956,513.6
2023-07-23,Keyboard,West,4027,2567.52
2023-07-23,Laptop,South,3378,1803.83
2023-07-23,Monitor,West,798,404.41
2023-07-23,Monitor,East,2297,1502.13
2023-07-23,Tablet,East,346,217.15
2023-07-23,Headphones,Central,980,816.67
2023-07-23,Laptop,North,1451,1031.38
2023-07-23,Monitor,East,2902,2223.52
2023-07-23,Mouse,Central,2859,2290.67
2023-07-23,Monitor,East,1496,855.91
2023-07-23,Headphones,Central,2016,1655.65
2023-07-23,Laptop,North,4928,2752.33
2023-07-23,Phone,South,3572,2541.34
2023-07-23,Keyboard,West,2843,1479.67
2023-07-23,Phone,East,783,405.72
2023-07-23,Keyboard,East,767,499.79
2023-07-23,Mouse,North,2834,1936.6
2023-07-23,Tablet,North,4382,2699.75
2023-07-23,Keyboard,North,624,383.21
2023-07-23,Phone,South,4152,3262.66
2023-07-23,Laptop,South,3776,2363.78
2023-07-23,Keyboard,West,3770,1916.89
2023-07-23,Mouse,North,2605,2165.27
2023-07-23,Tablet,Central,4714,3875.05
2023-07-23,Phone,East,3684,1854.94
2023-07-23,Keyboard,South,3182,2351.22
2023-07-23,Laptop,East,274,204.37
2023-07-24,Mouse,East,4184,2650.93
2023-07-24,Laptop,South,1074,872.87
2023-07-24,Phone,North,4532,3669.68
2023-07-24,Mouse,East,1024,864.25
2023-07-24,Phone,East,4445,3462.01
2023-07-24,Phone,North,3008,1543.59
2023-07-24,Phone,Central,2615,2198.89
2023-07-24,Mouse,East,1213,619.88
2023-07-24,Phone,East,3102,2225.31
2023-07-24,Phone,West,4782,2627.13
2023-07-24,Phone,South,576,376.84
2023-07-24,Laptop,East,1611,856.51
2023-07-24,Monitor,West,4600,3804.76
2023-07-24,Phone,West,1901,992.07
2023-07-24,Laptop,Central,3602,1966.52
2023-07-24,Monitor,Central,4654,3649.26
2023-07-24,Tablet,West,2342,1456.52
2023-07-24,Headphones,East,3191,2668.85
2023-07-24,Laptop,North,1190,733.01
2023-07-24,Keyboard,Central,4395,3225.8
2023-07-24,Keyboard,North,1099,895.3
2023-07-24,Laptop,South,283,220.39
2023-07-24,Monitor,Central,4556,3794.04
2023-07-24,Tablet,South,1518,1018.61
2023-07-24,Mouse,North,4091,2388.44
2023-07-24,Mouse,East,3348,1959.43
2023-07-24,Laptop,North,1101,871.92
2023-07-24,Laptop,East,522,308.03
2023-07-24,Monitor,West,827,700.72
2023-07-24,Keyboard,South,1598,1088.59
2023-07-24,Tablet,Central,2020,1244.9
2023-07-24,Keyboard,West,1003,638.26
2023-07-24,Phone,Central,3796,2889.01
2023-07-24,Keyboard,North,4251,2719.39
2023-07-24,Mouse,North,2000,1691.73
2023-07-24,Mouse,South,1068,638.53
2023-07-24,Keyboard,Central,2296,1643.62
2023-07-24,Headphones,West,125,77.36
2023-07-24,Laptop,Central,743,607.28
2023-07-24,Phone,West,2234,1239.59
2023-07-24,Laptop,West,1859,1462.03
2023-07-24,Keyboard,North,2961,1596.93
2023-07-24,Keyboard,North,4837,2890.99
2023-07-24,Laptop,South,2607,1919.16
2023-07-24,Mouse,South,3928,2605.79
2023-07-24,Headphones,North,1306,703.07
2023-07-24,Monitor,West,2675,1417.06
2023-07-24,Tablet,West,4696,3220.45
2023-07-24,Monitor,North,2844,1452.72
2023-07-24,Mouse,West,1084,775.64
2023-07-24,Laptop,Central,2546,1636.75
2023-07-24,Tablet,Central,1445,941.31
2023-07-24,Laptop,West,3996,3390.44
2023-07-24,Monitor,West,3956,2982.95
2023-07-24,Tablet,East,3957,2295.65
2023-07-24,Phone,South,3585,2295.79
2023-07-24,Mouse,North,3797,2904.3
2023-07-24,Monitor,Central,2387,1841.22
2023-07-24,Headphones,West,4923,3650.2
2023-07-24,Headphones,Central,4976,3678.59
2023-07-24,Keyboard,East,148,108.2
2023-07-24,Keyboard,South,490,301.05
2023-07-24,Phone,South,4698,2743.07
2023-07-24,Tablet,North,1092,630.05
2023-07-24,Keyboard,South,4428,3330.83
2023-07-24,Tablet,South,2163,1614.4
2023-07-24,Headphones,South,2494,2118.35
2023-07-24,Tablet,South,401,339.66
2023-07-24,Laptop,West,4366,2958.98
2023-07-24,Monitor,South,4993,2673.51
2023-07-24,Monitor,West,3904,2194.61
2023-07-24,Keyboard,East,3770,2567.55
2023-07-24,Mouse,Central,503,423.35
2023-07-24,Tablet,North,1996,1260.18
2023-07-24,Mouse,South,859,493.35
2023-07-24,Tablet,Central,2066,1284.47
2023-07-24,Headphones,East,1584,1068.18
2023-07-24,Headphones,North,2562,2009.16
2023-07-24,Keyboard,West,3813,2018.76
2023-07-24,Phone,West,1009,691.88
2023-07-24,Mouse,South,1798,1465.68
2023-07-24,Mouse,Central,314,190.63
2023-07-24,Tablet,South,4853,3136.77
2023-07-24,Monitor,East,1045,609.84
2023-07-24,Phone,West,2529,1646.88
2023-07-24,Keyboard,South,3152,1604.64
2023-07-24,Laptop,Central,3702,2558.4
2023-07-24,Headphones,North,287,227.06
2023-07-24,Laptop,East,3114,2226.89
2023-07-24,Tablet,West,2932,1491.39
2023-07-24,Phone,East,1143,838.66
2023-07-24,Phone,South,223,158.68
2023-07-24,Headphones,Central,3838,2484.57
2023-07-24,Phone,North,441,372.91
2023-07-24,Keyboard,South,3703,3119.98
2023-07-24,Phone,South,551,413.16
2023-07-24,Mouse,South,4443,3085.16
2023-07-24,Phone,North,2715,1987.95
2023-07-24,Tablet,Central,2099,1256.18
2023-07-24,Keyboard,Central,1246,775.43
2023-07-24,Keyboard,Central,2351,1294.91
2023-07-24,Headphones,North,4595,3390.92
2023-07-24,Mouse,North,1986,1182.17
2023-07-24,Monitor,Central,436,287.25
2023-07-24,Headphones,North,1694,1108.21
2023-07-24,Monitor,South,4755,3008.94
2023-07-24,Monitor,East,4962,2656.99
2023-07-25,Tablet,West,463,381.57
2023-07-25,Phone,North,4536,2851.28
2023-07-25,Tablet,Central,3102,2025.56
2023-07-25,Headphones,West,3653,1876.2
2023-07-25,Phone,East,4090,2832.6
2023-07-25,Keyboard,South,4294,2626.1
2023-07-25,Laptop,East,4983,2816.28
2023-07-25,Phone,South,1655,997.42
2023-07-25,Phone,East,3277,2627.21
2023-07-25,Laptop,East,4155,2715.08
2023-07-25,Monitor,East,4605,2745.21
2023-07-25,Phone,North,962,556.18
2023-07-25,Keyboard,East,1365,843.76
2023-07-25,Phone,Central,4212,2813.94
2023-07-25,Keyboard,North,3810,2520.61
2023-07-25,Headphones,North,3039,2205.46
2023-07-25,Headphones,East,902,492.13
2023-07-25,Phone,Central,1898,1169.77
2023-07-25,Headphones,North,3553,1803.56
2023-07-25,Laptop,East,132,78.26
2023-07-25,Headphones,West,3522,2841.5
2023-07-25,Headphones,East,1178,766.26
2023-07-25,Mouse,East,235,146.58
2023-07-25,Headphones,West,2266,1431.81
2023-07-25,Phone,East,1721,1405.15
2023-07-25,Tablet,West,4797,2928.37
2023-07-25,Headphones,North,4438,2315.86
2023-07-25,Monitor,South,4450,2901.4
2023-07-25,Headphones,North,4880,2694.78
2023-07-25,Phone,East,2051,1725.95
2023-07-25,Phone,West,4596,2615.08
2023-07-25,Laptop,East,1646,1285.07
2023-07-25,Phone,North,4252,3173.89
2023-07-25,Monitor,Central,1867,1503.76
2023-07-25,Laptop,West,1749,1435.22
2023-07-25,Laptop,South,758,419.92
2023-07-25,Keyboard,North,4300,2790.6
2023-07-25,Tablet,South,3193,2002.39
2023-07-25,Phone,West,183,154.21
2023-07-25,Keyboard,North,2304,1504.32
2023-07-25,Mouse,Central,2800,1594.21
2023-07-25,Keyboard,East,1106,913.56
2023-07-25,Keyboard,West,3244,2414.01
2023-07-25,Headphones,East,697,504.3
2023-07-25,Keyboard,South,4321,2451.05
2023-07-25,Phone,East,3253,2467.62
2023-07-25,Keyboard,South,4092,2933.43
2023-07-25,Headphones,West,1399,948.2
2023-07-25,Headphones,East,600,400.56
2023-07-25,Tablet,West,3658,2167.5
2023-07-25,Laptop,Central,1893,1581.96
2023-07-25,Keyboard,East,2748,2115.19
2023-07-25,Tablet,Central,1954,1282.11
2023-07-25,Mouse,East,2515,1498.95
2023-07-25,Laptop,East,4920,4040.88
2023-07-25,Laptop,East,874,542.35
2023-07-25,Keyboard,South,2257,1422.85
2023-07-25,Tablet,North,3930,2889.31
2023-07-25,Mouse,Central,2599,1740.26
2023-07-25,Tablet,South,4806,2518.38
2023-07-25,Monitor,West,1258,747.92
2023-07-25,Phone,North,3525,2961.44
2023-07-25,Headphones,East,2133,1281.37
2023-07-25,Monitor,South,3882,3145.61
2023-07-25,Keyboard,East,2838,2317.97
2023-07-25,Monitor,East,4012,3359.06
2023-07-25,Laptop,East,4986,4197.47
2023-07-25,Tablet,South,1894,1025.11
2023-07-25,Monitor,East,4259,2727.29
2023-07-25,Keyboard,Central,2163,1081.9
2023-07-25,Laptop,East,428,300.68
2023-07-25,Headphones,East,2216,1356.81
2023-07-25,Keyboard,East,4767,3419.75
2023-07-25,Headphones,North,4179,2234.68
2023-07-25,Laptop,North,657,538.24
2023-07-25,Mouse,Central,373,189.14
2023-07-25,Laptop,East,2240,1813.6
2023-07-25,Keyboard,North,2983,1548.92
2023-07-25,Monitor,Central,798,648.91
2023-07-25,Mouse,East,2481,1733.01
2023-07-25,Phone,North,4502,2446.52
2023-07-25,Keyboard,West,1042,703.81
2023-07-25,Keyboard,East,2020,1340.64
2023-07-25,Laptop,South,1664,1297.88
2023-07-25,Keyboard,East,2715,1504.77
2023-07-25,Tablet,Central,808,549.69
2023-07-25,Tablet,West,1470,858.48
2023-07-25,Monitor,North,3621,1883.06
2023-07-25,Monitor,East,386,251.34
2023-07-26,Monitor,North,1108,657.18
2023-07-26,Laptop,East,492,393.78
2023-07-26,Laptop,North,482,328.85
2023-07-26,Tablet,East,4415,3154.02
2023-07-26,Tablet,South,3306,2020.81
2023-07-26,Phone,West,3205,1806.94
2023-07-26,Phone,West,2588,1333.79
2023-07-26,Tablet,South,1316,922.39
2023-07-26,Tablet,Central,3911,1999.95
2023-07-26,Keyboard,East,3881,2216.1
